ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,SalesOrderNumber,SalesAmount
465,20131022,20131103,20131029,26413,1,SO68919,24.49
541,20131022,20131103,20131029,26412,1,SO68920,28.99
530,20131022,20131103,20131029,26412,1,SO68920,4.99
477,20131022,20131103,20131029,26412,1,SO68920,4.99
479,20131022,20131103,20131029,26412,1,SO68920,8.99
484,20131022,20131103,20131029,26412,1,SO68920,7.95
528,20131022,20131103,20131029,11195,1,SO68921,4.99
537,20131022,20131103,20131029,11195,1,SO68921,35.00
222,20131022,20131103,20131029,11195,1,SO68921,34.99
467,20131022,20131103,20131029,11195,1,SO68921,24.49
478,20131022,20131103,20131029,13409,1,SO68922,9.99
477,20131022,20131103,20131029,13409,1,SO68922,4.99
214,20131022,20131103,20131029,13409,1,SO68922,34.99
228,20131022,20131103,20131029,13409,1,SO68922,49.99
225,20131022,20131103,20131029,13409,1,SO68922,8.99
214,20131022,20131103,20131029,12310,1,SO68923,34.99
353,20131022,20131103,20131029,13087,2,SO68924,2319.99
537,20131022,20131103,20131029,13087,1,SO68924,35.00
528,20131022,20131103,20131029,13087,1,SO68924,4.99
357,20131022,20131103,20131029,13142,1,SO68925,2319.99
537,20131022,20131103,20131029,13142,1,SO68925,35.00
359,20131022,20131103,20131029,16844,1,SO68926,2294.99
537,20131022,20131103,20131029,16844,1,SO68926,35.00
528,20131022,20131103,20131029,16844,1,SO68926,4.99
222,20131022,20131103,20131029,16844,1,SO68926,34.99
353,20131022,20131103,20131029,16865,1,SO68927,2319.99
478,20131022,20131103,20131029,16865,1,SO68927,9.99
477,20131022,20131103,20131029,16865,1,SO68927,4.99
217,20131022,20131103,20131029,16865,1,SO68927,34.99
359,20131022,20131103,20131029,12950,1,SO68928,2294.99
485,20131022,20131103,20131029,12950,1,SO68928,21.98
353,20131022,20131103,20131029,16832,1,SO68929,2319.99
477,20131022,20131103,20131029,16832,1,SO68929,4.99
478,20131022,20131103,20131029,16832,1,SO68929,9.99
214,20131022,20131103,20131029,16832,1,SO68929,34.99
561,20131022,20131103,20131029,16827,1,SO68930,2384.07
479,20131022,20131103,20131029,16827,1,SO68930,8.99
477,20131022,20131103,20131029,16827,1,SO68930,4.99
363,20131022,20131103,20131029,15221,1,SO68931,2294.99
485,20131022,20131103,20131029,15221,1,SO68931,21.98
463,20131022,20131103,20131029,15221,1,SO68931,24.49
222,20131022,20131103,20131029,15221,1,SO68931,34.99
363,20131022,20131103,20131029,15151,2,SO68932,2294.99
390,20131022,20131103,20131029,26192,1,SO68933,1120.49
382,20131022,20131103,20131029,26025,1,SO68934,1120.49
477,20131022,20131103,20131029,26025,1,SO68934,4.99
479,20131022,20131103,20131029,26025,1,SO68934,8.99
581,20131022,20131103,20131029,21259,1,SO68935,1700.99
539,20131022,20131103,20131029,21259,1,SO68935,24.99
353,20131022,20131103,20131029,15180,1,SO68936,2319.99
537,20131022,20131103,20131029,15180,1,SO68936,35.00
528,20131022,20131103,20131029,15180,1,SO68936,4.99
217,20131022,20131103,20131029,15180,1,SO68936,34.99
589,20131022,20131103,20131029,11368,1,SO68937,769.49
528,20131022,20131103,20131029,11368,1,SO68937,4.99
536,20131022,20131103,20131029,11368,1,SO68937,29.99
485,20131022,20131103,20131029,11368,1,SO68937,21.98
491,20131022,20131103,20131029,11368,1,SO68937,53.99
588,20131022,20131103,20131029,17293,2,SO68938,769.49
476,20131022,20131103,20131029,17293,1,SO68938,69.99
575,20131022,20131103,20131029,27107,1,SO68939,2384.07
604,20131022,20131103,20131029,23560,1,SO68940,539.99
477,20131022,20131103,20131029,23560,1,SO68940,4.99
479,20131022,20131103,20131029,23560,1,SO68940,8.99
584,20131022,20131103,20131029,23213,1,SO68941,539.99
479,20131022,20131103,20131029,23213,1,SO68941,8.99
473,20131022,20131103,20131029,23213,1,SO68941,63.50
477,20131022,20131103,20131029,23213,1,SO68941,4.99
584,20131022,20131103,20131029,23210,1,SO68942,539.99
479,20131022,20131103,20131029,23210,1,SO68942,8.99
477,20131022,20131103,20131029,23210,1,SO68942,4.99
384,20131022,20131103,20131029,21479,1,SO68943,1120.49
529,20131022,20131103,20131029,21479,1,SO68943,3.99
539,20131022,20131103,20131029,21479,1,SO68943,24.99
581,20131022,20131103,20131029,18430,1,SO68944,1700.99
234,20131022,20131103,20131029,18430,1,SO68944,49.99
463,20131022,20131103,20131029,18430,1,SO68944,24.49
384,20131022,20131103,20131029,25301,1,SO68945,1120.49
234,20131022,20131103,20131029,25301,1,SO68945,49.99
384,20131022,20131103,20131029,12314,1,SO68946,1120.49
214,20131022,20131103,20131029,12314,1,SO68946,34.99
390,20131022,20131103,20131029,24689,1,SO68947,1120.49
214,20131022,20131103,20131029,24689,1,SO68947,34.99
386,20131022,20131103,20131029,24138,1,SO68948,1120.49
231,20131022,20131103,20131029,24138,1,SO68948,49.99
467,20131022,20131103,20131029,24138,2,SO68948,24.49
573,20131022,20131103,20131029,11428,1,SO68949,2384.07
530,20131022,20131103,20131029,11428,1,SO68949,4.99
541,20131022,20131103,20131029,11428,1,SO68949,28.99
480,20131022,20131103,20131029,11428,1,SO68949,2.29
575,20131022,20131103,20131029,17192,1,SO68950,2384.07
214,20131022,20131103,20131029,17192,1,SO68950,34.99
376,20131023,20131104,20131030,20917,1,SO68951,2443.35
484,20131023,20131104,20131030,20917,1,SO68951,7.95
225,20131023,20131104,20131030,12940,1,SO68952,8.99
484,20131023,20131104,20131030,11867,1,SO68953,7.95
484,20131023,20131104,20131030,11506,1,SO68954,7.95
535,20131023,20131104,20131030,13615,1,SO68955,24.99
217,20131023,20131104,20131030,13615,1,SO68955,34.99
535,20131023,20131104,20131030,13002,1,SO68956,24.99
539,20131023,20131104,20131030,15783,1,SO68957,24.99
529,20131023,20131104,20131030,15783,1,SO68957,3.99
217,20131023,20131104,20131030,15783,1,SO68957,34.99
485,20131023,20131104,20131030,18247,1,SO68958,21.98
491,20131023,20131104,20131030,18247,1,SO68958,53.99
538,20131023,20131104,20131030,20268,1,SO68959,21.49
538,20131023,20131104,20131030,26421,1,SO68960,21.49
529,20131023,20131104,20131030,26421,1,SO68960,3.99
214,20131023,20131104,20131030,26421,1,SO68960,34.99
530,20131023,20131104,20131030,27721,1,SO68961,4.99
480,20131023,20131104,20131030,27721,2,SO68961,2.29
486,20131023,20131104,20131030,27721,1,SO68961,159.00
217,20131023,20131104,20131030,14015,1,SO68962,34.99
540,20131023,20131104,20131030,16172,1,SO68963,32.60
529,20131023,20131104,20131030,16172,1,SO68963,3.99
487,20131023,20131104,20131030,16172,1,SO68963,54.99
489,20131023,20131104,20131030,17054,1,SO68964,53.99
359,20131023,20131104,20131030,14777,1,SO68965,2294.99
478,20131023,20131104,20131030,14777,1,SO68965,9.99
477,20131023,20131104,20131030,14777,1,SO68965,4.99
222,20131023,20131104,20131030,14777,1,SO68965,34.99
353,20131023,20131104,20131030,18177,1,SO68966,2319.99
478,20131023,20131104,20131030,18177,1,SO68966,9.99
487,20131023,20131104,20131030,18177,1,SO68966,54.99
234,20131023,20131104,20131030,18177,1,SO68966,49.99
481,20131023,20131104,20131030,18177,1,SO68966,8.99
529,20131023,20131104,20131030,11501,1,SO68967,3.99
214,20131023,20131104,20131030,11501,1,SO68967,34.99
465,20131023,20131104,20131030,11501,1,SO68967,24.49
529,20131023,20131104,20131030,29233,1,SO68968,3.99
539,20131023,20131104,20131030,29233,1,SO68968,24.99
222,20131023,20131104,20131030,29233,1,SO68968,34.99
535,20131023,20131104,20131030,11802,1,SO68969,24.99
480,20131023,20131104,20131030,11802,1,SO68969,2.29
540,20131023,20131104,20131030,24769,1,SO68970,32.60
480,20131023,20131104,20131030,24769,1,SO68970,2.29
536,20131023,20131104,20131030,23677,1,SO68971,29.99
478,20131023,20131104,20131030,23519,1,SO68972,9.99
477,20131023,20131104,20131030,23519,1,SO68972,4.99
225,20131023,20131104,20131030,23519,1,SO68972,8.99
478,20131023,20131104,20131030,23260,1,SO68973,9.99
477,20131023,20131104,20131030,23260,1,SO68973,4.99
489,20131023,20131104,20131030,23260,1,SO68973,53.99
465,20131023,20131104,20131030,23260,1,SO68973,24.49
477,20131023,20131104,20131030,11922,1,SO68974,4.99
478,20131023,20131104,20131030,11922,1,SO68974,9.99
474,20131023,20131104,20131030,20329,1,SO68975,69.99
476,20131023,20131104,20131030,29012,1,SO68976,69.99
225,20131023,20131104,20131030,29012,1,SO68976,8.99
477,20131023,20131104,20131030,16759,1,SO68977,4.99
480,20131023,20131104,20131030,16759,2,SO68977,2.29
477,20131023,20131104,20131030,11262,1,SO68978,4.99
528,20131023,20131104,20131030,15857,1,SO68979,4.99
528,20131023,20131104,20131030,15512,1,SO68980,4.99
485,20131023,20131104,20131030,15512,1,SO68980,21.98
222,20131023,20131104,20131030,15512,1,SO68980,34.99
485,20131023,20131104,20131030,18146,1,SO68981,21.98
478,20131023,20131104,20131030,18146,1,SO68981,9.99
539,20131023,20131104,20131030,13692,1,SO68982,24.99
477,20131023,20131104,20131030,21866,1,SO68983,4.99
536,20131023,20131104,20131030,17988,1,SO68984,29.99
485,20131023,20131104,20131030,17988,1,SO68984,21.98
484,20131023,20131104,20131030,17988,1,SO68984,7.95
529,20131023,20131104,20131030,27317,1,SO68985,3.99
480,20131023,20131104,20131030,27317,1,SO68985,2.29
477,20131023,20131104,20131030,22315,1,SO68986,4.99
222,20131023,20131104,20131030,22315,1,SO68986,34.99
541,20131023,20131104,20131030,23951,1,SO68987,28.99
530,20131023,20131104,20131030,23951,1,SO68987,4.99
480,20131023,20131104,20131030,23951,2,SO68987,2.29
477,20131023,20131104,20131030,22833,1,SO68988,4.99
463,20131023,20131104,20131030,22833,1,SO68988,24.49
538,20131023,20131104,20131030,21133,1,SO68989,21.49
530,20131023,20131104,20131030,16306,1,SO68990,4.99
480,20131023,20131104,20131030,16306,2,SO68990,2.29
541,20131023,20131104,20131030,27923,1,SO68991,28.99
467,20131023,20131104,20131030,11566,1,SO68992,24.49
530,20131023,20131104,20131030,11566,1,SO68992,4.99
528,20131023,20131104,20131030,14626,1,SO68993,4.99
537,20131023,20131104,20131030,14626,1,SO68993,35.00
222,20131023,20131104,20131030,14626,1,SO68993,34.99
231,20131023,20131104,20131030,14626,1,SO68993,49.99
465,20131023,20131104,20131030,14626,1,SO68993,24.49
528,20131023,20131104,20131030,11862,1,SO68994,4.99
537,20131023,20131104,20131030,11862,1,SO68994,35.00
480,20131023,20131104,20131030,11862,1,SO68994,2.29
600,20131023,20131104,20131030,19883,1,SO68995,539.99
225,20131023,20131104,20131030,19883,1,SO68995,8.99
353,20131023,20131104,20131030,16851,1,SO68996,2319.99
478,20131023,20131104,20131030,16851,1,SO68996,9.99
477,20131023,20131104,20131030,16851,1,SO68996,4.99
214,20131023,20131104,20131030,16851,1,SO68996,34.99
569,20131023,20131104,20131030,27769,1,SO68997,742.35
530,20131023,20131104,20131030,27769,1,SO68997,4.99
541,20131023,20131104,20131030,27769,1,SO68997,28.99
386,20131023,20131104,20131030,17925,1,SO68998,1120.49
388,20131023,20131104,20131030,26028,1,SO68999,1120.49
217,20131023,20131104,20131030,26028,1,SO68999,34.99
382,20131023,20131104,20131030,26138,1,SO69000,1120.49
488,20131023,20131104,20131030,26138,1,SO69000,53.99
605,20131023,20131104,20131030,25561,1,SO69001,539.99
479,20131023,20131104,20131030,25561,1,SO69001,8.99
477,20131023,20131104,20131030,25561,1,SO69001,4.99
222,20131023,20131104,20131030,25561,1,SO69001,34.99
605,20131023,20131104,20131030,24271,1,SO69002,539.99
538,20131023,20131104,20131030,24271,1,SO69002,21.49
480,20131023,20131104,20131030,24271,1,SO69002,2.29
605,20131023,20131104,20131030,25555,1,SO69003,539.99
479,20131023,20131104,20131030,25555,1,SO69003,8.99
477,20131023,20131104,20131030,25555,1,SO69003,4.99
465,20131023,20131104,20131030,25555,1,SO69003,24.49
604,20131023,20131104,20131030,29187,1,SO69004,539.99
479,20131023,20131104,20131030,29187,1,SO69004,8.99
477,20131023,20131104,20131030,29187,1,SO69004,4.99
214,20131023,20131104,20131030,29187,1,SO69004,34.99
380,20131023,20131104,20131030,21572,1,SO69005,2443.35
214,20131023,20131104,20131030,21572,1,SO69005,34.99
372,20131023,20131104,20131030,21874,1,SO69006,2443.35
479,20131023,20131104,20131030,21874,1,SO69006,8.99
477,20131023,20131104,20131030,21874,1,SO69006,4.99
380,20131023,20131104,20131030,21882,1,SO69007,2443.35
592,20131023,20131104,20131030,12578,1,SO69008,564.99
490,20131023,20131104,20131030,12578,1,SO69008,53.99
563,20131023,20131104,20131030,15176,1,SO69009,2384.07
479,20131023,20131104,20131030,15176,1,SO69009,8.99
563,20131023,20131104,20131030,27452,1,SO69010,2384.07
217,20131023,20131104,20131030,27452,1,SO69010,34.99
490,20131023,20131104,20131030,27452,1,SO69010,53.99
560,20131023,20131104,20131030,23868,1,SO69011,1214.85
530,20131023,20131104,20131030,23868,1,SO69011,4.99
541,20131023,20131104,20131030,23868,1,SO69011,28.99
480,20131023,20131104,20131030,23868,1,SO69011,2.29
605,20131023,20131104,20131030,23460,1,SO69012,539.99
222,20131023,20131104,20131030,23460,1,SO69012,34.99
465,20131023,20131104,20131030,23460,1,SO69012,24.49
237,20131023,20131104,20131030,23460,1,SO69012,49.99
604,20131023,20131104,20131030,23680,1,SO69013,539.99
606,20131023,20131104,20131030,23375,2,SO69014,539.99
463,20131023,20131104,20131030,23375,1,SO69014,24.49
386,20131023,20131104,20131030,14881,1,SO69015,1120.49
214,20131023,20131104,20131030,14881,1,SO69015,34.99
390,20131023,20131104,20131030,21586,1,SO69016,1120.49
388,20131023,20131104,20131030,21476,1,SO69017,1120.49
477,20131023,20131104,20131030,21476,1,SO69017,4.99
479,20131023,20131104,20131030,21476,1,SO69017,8.99
487,20131023,20131104,20131030,21476,1,SO69017,54.99
484,20131023,20131104,20131030,21476,1,SO69017,7.95
580,20131023,20131104,20131030,18438,1,SO69018,1700.99
225,20131023,20131104,20131030,18438,1,SO69018,8.99
606,20131023,20131104,20131030,24204,1,SO69019,539.99
479,20131023,20131104,20131030,24204,1,SO69019,8.99
477,20131023,20131104,20131030,24204,1,SO69019,4.99
222,20131023,20131104,20131030,24204,1,SO69019,34.99
225,20131023,20131104,20131030,24204,1,SO69019,8.99
605,20131023,20131104,20131030,24155,1,SO69020,539.99
604,20131023,20131104,20131030,23778,1,SO69021,539.99
479,20131023,20131104,20131030,23778,1,SO69021,8.99
477,20131023,20131104,20131030,23778,1,SO69021,4.99
222,20131023,20131104,20131030,23778,1,SO69021,34.99
604,20131023,20131104,20131030,24690,1,SO69022,539.99
538,20131023,20131104,20131030,24690,1,SO69022,21.49
529,20131023,20131104,20131030,24690,1,SO69022,3.99
225,20131023,20131104,20131030,24690,1,SO69022,8.99
222,20131023,20131104,20131030,24690,1,SO69022,34.99
583,20131023,20131104,20131030,18010,1,SO69023,1700.99
222,20131023,20131104,20131030,18010,1,SO69023,34.99
234,20131023,20131104,20131030,18010,1,SO69023,49.99
562,20131023,20131104,20131030,12693,1,SO69024,2384.07
214,20131023,20131104,20131030,12693,1,SO69024,34.99
576,20131023,20131104,20131030,13000,1,SO69025,2384.07
477,20131023,20131104,20131030,13000,1,SO69025,4.99
479,20131023,20131104,20131030,13000,1,SO69025,8.99
214,20131023,20131104,20131030,13000,1,SO69025,34.99
564,20131023,20131104,20131030,27869,1,SO69026,2384.07
488,20131023,20131104,20131030,27869,1,SO69026,53.99
467,20131023,20131104,20131030,27869,1,SO69026,24.49
535,20131024,20131105,20131031,14060,1,SO69027,24.99
465,20131024,20131105,20131031,14060,1,SO69027,24.49
490,20131024,20131105,20131031,19579,1,SO69028,53.99
587,20131024,20131105,20131031,14772,1,SO69029,769.49
536,20131024,20131105,20131031,14772,1,SO69029,29.99
480,20131024,20131105,20131031,14772,1,SO69029,2.29
359,20131024,20131105,20131031,19902,1,SO69030,2294.99
480,20131024,20131105,20131031,19902,1,SO69030,2.29
353,20131024,20131105,20131031,18168,2,SO69031,2319.99
593,20131024,20131105,20131031,15460,1,SO69032,564.99
529,20131024,20131105,20131031,11262,1,SO69033,3.99
214,20131024,20131105,20131031,11262,1,SO69033,34.99
530,20131024,20131105,20131031,27041,1,SO69034,4.99
480,20131024,20131105,20131031,27041,2,SO69034,2.29
541,20131024,20131105,20131031,13095,1,SO69035,28.99
530,20131024,20131105,20131031,13095,1,SO69035,4.99
487,20131024,20131105,20131031,13095,1,SO69035,54.99
539,20131024,20131105,20131031,28680,1,SO69036,24.99
529,20131024,20131105,20131031,28680,1,SO69036,3.99
480,20131024,20131105,20131031,28680,1,SO69036,2.29
535,20131024,20131105,20131031,26526,1,SO69037,24.99
528,20131024,20131105,20131031,26526,1,SO69037,4.99
484,20131024,20131105,20131031,26526,1,SO69037,7.95
541,20131024,20131105,20131031,27301,1,SO69038,28.99
530,20131024,20131105,20131031,27301,1,SO69038,4.99
222,20131024,20131105,20131031,27301,1,SO69038,34.99
528,20131024,20131105,20131031,12166,1,SO69039,4.99
536,20131024,20131105,20131031,12166,1,SO69039,29.99
536,20131024,20131105,20131031,23203,1,SO69040,29.99
528,20131024,20131105,20131031,23203,1,SO69040,4.99
214,20131024,20131105,20131031,23203,1,SO69040,34.99
536,20131024,20131105,20131031,23303,1,SO69041,29.99
528,20131024,20131105,20131031,23303,1,SO69041,4.99
480,20131024,20131105,20131031,23303,1,SO69041,2.29
478,20131024,20131105,20131031,15378,1,SO69042,9.99
477,20131024,20131105,20131031,15378,1,SO69042,4.99
225,20131024,20131105,20131031,15378,1,SO69042,8.99
475,20131024,20131105,20131031,19819,1,SO69043,69.99
488,20131024,20131105,20131031,19819,1,SO69043,53.99
474,20131024,20131105,20131031,18995,1,SO69044,69.99
237,20131024,20131105,20131031,18995,1,SO69044,49.99
475,20131024,20131105,20131031,27725,1,SO69045,69.99
237,20131024,20131105,20131031,27725,1,SO69045,49.99
477,20131024,20131105,20131031,24682,1,SO69046,4.99
487,20131024,20131105,20131031,24682,1,SO69046,54.99
485,20131024,20131105,20131031,14360,1,SO69047,21.98
473,20131024,20131105,20131031,14360,1,SO69047,63.50
528,20131024,20131105,20131031,16401,1,SO69048,4.99
487,20131024,20131105,20131031,16401,1,SO69048,54.99
222,20131024,20131105,20131031,16401,1,SO69048,34.99
535,20131024,20131105,20131031,17903,1,SO69049,24.99
528,20131024,20131105,20131031,17903,1,SO69049,4.99
480,20131024,20131105,20131031,17903,2,SO69049,2.29
529,20131024,20131105,20131031,22425,1,SO69050,3.99
538,20131024,20131105,20131031,22425,1,SO69050,21.49
538,20131024,20131105,20131031,22542,1,SO69051,21.49
480,20131024,20131105,20131031,22542,1,SO69051,2.29
530,20131024,20131105,20131031,24836,1,SO69052,4.99
467,20131024,20131105,20131031,24836,1,SO69052,24.49
528,20131024,20131105,20131031,12973,1,SO69053,4.99
537,20131024,20131105,20131031,12973,1,SO69053,35.00
222,20131024,20131105,20131031,12973,1,SO69053,34.99
485,20131024,20131105,20131031,18329,1,SO69054,21.98
472,20131024,20131105,20131031,18329,1,SO69054,63.50
237,20131024,20131105,20131031,12476,1,SO69055,49.99
591,20131024,20131105,20131031,16110,1,SO69056,564.99
485,20131024,20131105,20131031,16110,1,SO69056,21.98
472,20131024,20131105,20131031,16110,1,SO69056,63.50
598,20131024,20131105,20131031,19889,1,SO69057,539.99
589,20131024,20131105,20131031,14914,1,SO69058,769.49
475,20131024,20131105,20131031,14914,1,SO69058,69.99
488,20131024,20131105,20131031,14914,1,SO69058,53.99
353,20131024,20131105,20131031,16880,1,SO69059,2319.99
478,20131024,20131105,20131031,16880,1,SO69059,9.99
225,20131024,20131105,20131031,16880,1,SO69059,8.99
477,20131024,20131105,20131031,16880,1,SO69059,4.99
361,20131024,20131105,20131031,16779,1,SO69060,2294.99
480,20131024,20131105,20131031,16779,1,SO69060,2.29
355,20131024,20131105,20131031,12912,1,SO69061,2319.99
355,20131024,20131105,20131031,12913,1,SO69062,2319.99
485,20131024,20131105,20131031,12913,1,SO69062,21.98
480,20131024,20131105,20131031,12913,1,SO69062,2.29
572,20131024,20131105,20131031,15652,1,SO69063,742.35
214,20131024,20131105,20131031,15652,1,SO69063,34.99
361,20131024,20131105,20131031,15220,1,SO69064,2294.99
537,20131024,20131105,20131031,15220,1,SO69064,35.00
528,20131024,20131105,20131031,15220,1,SO69064,4.99
363,20131024,20131105,20131031,15225,1,SO69065,2294.99
537,20131024,20131105,20131031,15225,1,SO69065,35.00
388,20131024,20131105,20131031,17923,1,SO69066,1120.49
490,20131024,20131105,20131031,17923,1,SO69066,53.99
390,20131024,20131105,20131031,26744,1,SO69067,1120.49
214,20131024,20131105,20131031,26744,1,SO69067,34.99
583,20131024,20131105,20131031,24302,1,SO69068,1700.99
581,20131024,20131105,20131031,23664,1,SO69069,1700.99
237,20131024,20131105,20131031,23664,1,SO69069,49.99
225,20131024,20131105,20131031,23664,1,SO69069,8.99
604,20131024,20131105,20131031,25557,1,SO69070,539.99
538,20131024,20131105,20131031,25557,1,SO69070,21.49
480,20131024,20131105,20131031,25557,1,SO69070,2.29
584,20131024,20131105,20131031,29298,1,SO69071,539.99
479,20131024,20131105,20131031,29298,1,SO69071,8.99
353,20131024,20131105,20131031,15596,2,SO69072,2319.99
485,20131024,20131105,20131031,15596,1,SO69072,21.98
478,20131024,20131105,20131031,15596,1,SO69072,9.99
477,20131024,20131105,20131031,15596,1,SO69072,4.99
488,20131024,20131105,20131031,15596,1,SO69072,53.99
597,20131024,20131105,20131031,18198,1,SO69073,539.99
535,20131024,20131105,20131031,18198,1,SO69073,24.99
574,20131024,20131105,20131031,27117,1,SO69074,2384.07
222,20131024,20131105,20131031,27117,1,SO69074,34.99
561,20131024,20131105,20131031,27287,1,SO69075,2384.07
541,20131024,20131105,20131031,27287,1,SO69075,28.99
560,20131024,20131105,20131031,25970,1,SO69076,1214.85
479,20131024,20131105,20131031,25970,1,SO69076,8.99
477,20131024,20131105,20131031,25970,1,SO69076,4.99
577,20131024,20131105,20131031,25985,1,SO69077,1214.85
541,20131024,20131105,20131031,25985,1,SO69077,28.99
530,20131024,20131105,20131031,25985,1,SO69077,4.99
214,20131024,20131105,20131031,25985,1,SO69077,34.99
560,20131024,20131105,20131031,25987,1,SO69078,1214.85
237,20131024,20131105,20131031,25987,1,SO69078,49.99
606,20131024,20131105,20131031,19209,1,SO69079,539.99
217,20131024,20131105,20131031,19209,1,SO69079,34.99
584,20131024,20131105,20131031,19803,1,SO69080,539.99
214,20131024,20131105,20131031,19803,1,SO69080,34.99
388,20131024,20131105,20131031,21356,1,SO69081,1120.49
489,20131024,20131105,20131031,21356,1,SO69081,53.99
580,20131024,20131105,20131031,17558,1,SO69082,1700.99
539,20131024,20131105,20131031,17558,1,SO69082,24.99
465,20131024,20131105,20131031,17558,1,SO69082,24.49
390,20131024,20131105,20131031,12302,1,SO69083,1120.49
529,20131024,20131105,20131031,12302,1,SO69083,3.99
539,20131024,20131105,20131031,12302,1,SO69083,24.99
214,20131024,20131105,20131031,12302,1,SO69083,34.99
388,20131024,20131105,20131031,28556,1,SO69084,1120.49
214,20131024,20131105,20131031,28556,1,SO69084,34.99
606,20131024,20131105,20131031,27907,1,SO69085,539.99
477,20131024,20131105,20131031,27907,1,SO69085,4.99
479,20131024,20131105,20131031,27907,1,SO69085,8.99
465,20131024,20131105,20131031,27907,1,SO69085,24.49
564,20131024,20131105,20131031,16297,1,SO69086,2384.07
541,20131024,20131105,20131031,16297,1,SO69086,28.99
569,20131024,20131105,20131031,11018,1,SO69087,742.35
479,20131024,20131105,20131031,11018,1,SO69087,8.99
477,20131024,20131105,20131031,11018,1,SO69087,4.99
222,20131024,20131105,20131031,11018,1,SO69087,34.99
571,20131024,20131105,20131031,11027,1,SO69088,742.35
530,20131024,20131105,20131031,11027,1,SO69088,4.99
541,20131024,20131105,20131031,11027,1,SO69088,28.99
480,20131024,20131105,20131031,11027,2,SO69088,2.29
564,20131024,20131105,20131031,12700,1,SO69089,2384.07
222,20131024,20131105,20131031,12700,1,SO69089,34.99
483,20131025,20131106,20131101,12412,1,SO69090,120.00
485,20131025,20131106,20131101,18274,1,SO69091,21.98
540,20131025,20131106,20131101,14018,1,SO69092,32.60
529,20131025,20131106,20131101,14018,1,SO69092,3.99
480,20131025,20131106,20131101,14018,1,SO69092,2.29
529,20131025,20131106,20131101,12697,1,SO69093,3.99
480,20131025,20131106,20131101,12697,2,SO69093,2.29
484,20131025,20131106,20131101,12697,1,SO69093,7.95
376,20131025,20131106,20131101,24068,1,SO69094,2443.35
479,20131025,20131106,20131101,24068,1,SO69094,8.99
477,20131025,20131106,20131101,24068,1,SO69094,4.99
590,20131025,20131106,20131101,14797,1,SO69095,769.49
237,20131025,20131106,20131101,14797,1,SO69095,49.99
357,20131025,20131106,20131101,12523,1,SO69096,2319.99
217,20131025,20131106,20131101,12523,1,SO69096,34.99
355,20131025,20131106,20131101,14720,1,SO69097,2319.99
480,20131025,20131106,20131101,14720,1,SO69097,2.29
353,20131025,20131106,20131101,19033,2,SO69098,2319.99
537,20131025,20131106,20131101,19033,1,SO69098,35.00
222,20131025,20131106,20131101,19033,1,SO69098,34.99
228,20131025,20131106,20131101,19033,1,SO69098,49.99
355,20131025,20131106,20131101,12713,1,SO69099,2319.99
478,20131025,20131106,20131101,12713,1,SO69099,9.99
477,20131025,20131106,20131101,12713,1,SO69099,4.99
214,20131025,20131106,20131101,12713,1,SO69099,34.99
374,20131025,20131106,20131101,22690,1,SO69100,2443.35
540,20131025,20131106,20131101,22690,1,SO69100,32.60
529,20131025,20131106,20131101,22690,1,SO69100,3.99
214,20131025,20131106,20131101,22690,1,SO69100,34.99
225,20131025,20131106,20131101,22690,1,SO69100,8.99
581,20131025,20131106,20131101,18045,1,SO69101,1700.99
237,20131025,20131106,20131101,18045,1,SO69101,49.99
481,20131025,20131106,20131101,18045,1,SO69101,8.99
583,20131025,20131106,20131101,17952,1,SO69102,1700.99
234,20131025,20131106,20131101,17952,1,SO69102,49.99
482,20131025,20131106,20131101,17952,1,SO69102,8.99
225,20131025,20131106,20131101,12962,1,SO69103,8.99
529,20131025,20131106,20131101,11277,1,SO69104,3.99
214,20131025,20131106,20131101,11277,1,SO69104,34.99
529,20131025,20131106,20131101,29243,1,SO69105,3.99
539,20131025,20131106,20131101,29243,1,SO69105,24.99
217,20131025,20131106,20131101,29243,1,SO69105,34.99
231,20131025,20131106,20131101,29243,1,SO69105,49.99
225,20131025,20131106,20131101,29243,1,SO69105,8.99
480,20131025,20131106,20131101,11228,1,SO69106,2.29
530,20131025,20131106,20131101,27412,1,SO69107,4.99
541,20131025,20131106,20131101,27412,1,SO69107,28.99
222,20131025,20131106,20131101,27412,1,SO69107,34.99
540,20131025,20131106,20131101,16089,1,SO69108,32.60
214,20131025,20131106,20131101,16089,1,SO69108,34.99
478,20131025,20131106,20131101,16096,1,SO69109,9.99
477,20131025,20131106,20131101,16096,1,SO69109,4.99
481,20131025,20131106,20131101,16096,1,SO69109,8.99
478,20131025,20131106,20131101,20687,1,SO69110,9.99
475,20131025,20131106,20131101,11185,1,SO69111,69.99
491,20131025,20131106,20131101,11185,1,SO69111,53.99
477,20131025,20131106,20131101,17451,1,SO69112,4.99
222,20131025,20131106,20131101,17451,1,SO69112,34.99
477,20131025,20131106,20131101,16842,1,SO69113,4.99
528,20131025,20131106,20131101,18316,1,SO69114,4.99
480,20131025,20131106,20131101,18316,2,SO69114,2.29
528,20131025,20131106,20131101,15938,1,SO69115,4.99
480,20131025,20131106,20131101,15938,2,SO69115,2.29
528,20131025,20131106,20131101,16453,1,SO69116,4.99
480,20131025,20131106,20131101,16453,2,SO69116,2.29
485,20131025,20131106,20131101,14144,1,SO69117,21.98
